Cancer,Sample,Sample_key,Feature,Value,Group,Feature_Display
ESCA,TCGA-IG-A8O2-01A-11R-A36D-31,TCGA-IG-A8O2-01A,StromalScore,-1068.60025288505,High,StromalScore
ESCA,TCGA-IG-A8O2-01A-11R-A36D-31,TCGA-IG-A8O2-01A,ImmuneScore,506.995608058551,High,ImmuneScore
ESCA,TCGA-IG-A8O2-01A-11R-A36D-31,TCGA-IG-A8O2-01A,ESTIMATEScore,-561.604644826499,High,ESTIMATEScore
ESCA,TCGA-IG-A8O2-01A-11R-A36D-31,TCGA-IG-A8O2-01A,TumorPurity,0.866549238067461,High,TumorPurity
ESCA,TCGA-Z6-AAPN-01A-11R-A406-31,TCGA-Z6-AAPN-01A,StromalScore,-545.486767074797,Low,StromalScore
ESCA,TCGA-Z6-AAPN-01A-11R-A406-31,TCGA-Z6-AAPN-01A,ImmuneScore,1184.61125359794,Low,ImmuneScore
ESCA,TCGA-Z6-AAPN-01A-11R-A406-31,TCGA-Z6-AAPN-01A,ESTIMATEScore,639.124486523142,Low,ESTIMATEScore
ESCA,TCGA-Z6-AAPN-01A-11R-A406-31,TCGA-Z6-AAPN-01A,TumorPurity,0.76561259881903,Low,TumorPurity
ESCA,TCGA-LN-A4A5-01A-21R-A260-31,TCGA-LN-A4A5-01A,StromalScore,811.407981989646,High,StromalScore
ESCA,TCGA-LN-A4A5-01A-21R-A260-31,TCGA-LN-A4A5-01A,ImmuneScore,763.916605420224,High,ImmuneScore
ESCA,TCGA-LN-A4A5-01A-21R-A260-31,TCGA-LN-A4A5-01A,ESTIMATEScore,1575.32458740987,High,ESTIMATEScore
ESCA,TCGA-LN-A4A5-01A-21R-A260-31,TCGA-LN-A4A5-01A,TumorPurity,0.670267920399758,High,TumorPurity
ESCA,TCGA-R6-A8WC-01A-11R-A37I-31,TCGA-R6-A8WC-01A,StromalScore,-1503.62928596204,High,StromalScore
ESCA,TCGA-R6-A8WC-01A-11R-A37I-31,TCGA-R6-A8WC-01A,ImmuneScore,-808.099464264383,High,ImmuneScore
ESCA,TCGA-R6-A8WC-01A-11R-A37I-31,TCGA-R6-A8WC-01A,ESTIMATEScore,-2311.72875022642,High,ESTIMATEScore
ESCA,TCGA-R6-A8WC-01A-11R-A37I-31,TCGA-R6-A8WC-01A,TumorPurity,0.96492146861254,High,TumorPurity
ESCA,TCGA-Z6-A9VB-01A-21R-A37I-31,TCGA-Z6-A9VB-01A,StromalScore,-1146.3414685728,High,StromalScore
ESCA,TCGA-Z6-A9VB-01A-21R-A37I-31,TCGA-Z6-A9VB-01A,ImmuneScore,-162.958752284134,High,ImmuneScore
ESCA,TCGA-Z6-A9VB-01A-21R-A37I-31,TCGA-Z6-A9VB-01A,ESTIMATEScore,-1309.30022085694,High,ESTIMATEScore
ESCA,TCGA-Z6-A9VB-01A-21R-A37I-31,TCGA-Z6-A9VB-01A,TumorPurity,0.916002279526476,High,TumorPurity
ESCA,TCGA-IG-A5B8-01A-11R-A28J-31,TCGA-IG-A5B8-01A,StromalScore,-921.136104142097,Low,StromalScore
ESCA,TCGA-IG-A5B8-01A-11R-A28J-31,TCGA-IG-A5B8-01A,ImmuneScore,517.200231858004,Low,ImmuneScore
ESCA,TCGA-IG-A5B8-01A-11R-A28J-31,TCGA-IG-A5B8-01A,ESTIMATEScore,-403.935872284094,Low,ESTIMATEScore
ESCA,TCGA-IG-A5B8-01A-11R-A28J-31,TCGA-IG-A5B8-01A,TumorPurity,0.854767250094305,Low,TumorPurity
ESCA,TCGA-LN-A7HZ-01A-31R-A354-31,TCGA-LN-A7HZ-01A,StromalScore,257.322346463051,High,StromalScore
ESCA,TCGA-LN-A7HZ-01A-31R-A354-31,TCGA-LN-A7HZ-01A,ImmuneScore,1422.24854987774,High,ImmuneScore
ESCA,TCGA-LN-A7HZ-01A-31R-A354-31,TCGA-LN-A7HZ-01A,ESTIMATEScore,1679.5708963408,High,ESTIMATEScore
ESCA,TCGA-LN-A7HZ-01A-31R-A354-31,TCGA-LN-A7HZ-01A,TumorPurity,0.658833872981341,High,TumorPurity
ESCA,TCGA-LN-A7HY-01A-12R-A354-31,TCGA-LN-A7HY-01A,StromalScore,568.291419960056,Low,StromalScore
ESCA,TCGA-LN-A7HY-01A-12R-A354-31,TCGA-LN-A7HY-01A,ImmuneScore,710.474689781117,Low,ImmuneScore
ESCA,TCGA-LN-A7HY-01A-12R-A354-31,TCGA-LN-A7HY-01A,ESTIMATEScore,1278.76610974117,Low,ESTIMATEScore
ESCA,TCGA-LN-A7HY-01A-12R-A354-31,TCGA-LN-A7HY-01A,TumorPurity,0.701928193908772,Low,TumorPurity
ESCA,TCGA-R6-A6Y0-01B-11R-A336-31,TCGA-R6-A6Y0-01B,StromalScore,-824.404116821531,Low,StromalScore
ESCA,TCGA-R6-A6Y0-01B-11R-A336-31,TCGA-R6-A6Y0-01B,ImmuneScore,500.364974715081,Low,ImmuneScore
ESCA,TCGA-R6-A6Y0-01B-11R-A336-31,TCGA-R6-A6Y0-01B,ESTIMATEScore,-324.03914210645,Low,ESTIMATEScore
ESCA,TCGA-R6-A6Y0-01B-11R-A336-31,TCGA-R6-A6Y0-01B,TumorPurity,0.848621684332436,Low,TumorPurity
ESCA,TCGA-L7-A56G-01A-21R-A260-31,TCGA-L7-A56G-01A,StromalScore,-715.243020599008,Low,StromalScore
ESCA,TCGA-L7-A56G-01A-21R-A260-31,TCGA-L7-A56G-01A,ImmuneScore,35.5587298771148,Low,ImmuneScore
ESCA,TCGA-L7-A56G-01A-21R-A260-31,TCGA-L7-A56G-01A,ESTIMATEScore,-679.684290721893,Low,ESTIMATEScore
ESCA,TCGA-L7-A56G-01A-21R-A260-31,TCGA-L7-A56G-01A,TumorPurity,0.875069258394255,Low,TumorPurity
ESCA,TCGA-L5-A8NI-01A-11R-A37I-31,TCGA-L5-A8NI-01A,StromalScore,90.6678915688305,High,StromalScore
ESCA,TCGA-L5-A8NI-01A-11R-A37I-31,TCGA-L5-A8NI-01A,ImmuneScore,239.954531064556,High,ImmuneScore
ESCA,TCGA-L5-A8NI-01A-11R-A37I-31,TCGA-L5-A8NI-01A,ESTIMATEScore,330.622422633387,High,ESTIMATEScore
ESCA,TCGA-L5-A8NI-01A-11R-A37I-31,TCGA-L5-A8NI-01A,TumorPurity,0.793949382047732,High,TumorPurity
ESCA,TCGA-L5-A4OH-01A-11R-A260-31,TCGA-L5-A4OH-01A,StromalScore,-1158.75502146232,High,StromalScore
ESCA,TCGA-L5-A4OH-01A-11R-A260-31,TCGA-L5-A4OH-01A,ImmuneScore,-452.794042278949,High,ImmuneScore
ESCA,TCGA-L5-A4OH-01A-11R-A260-31,TCGA-L5-A4OH-01A,ESTIMATEScore,-1611.54906374127,High,ESTIMATEScore
ESCA,TCGA-L5-A4OH-01A-11R-A260-31,TCGA-L5-A4OH-01A,TumorPurity,0.932893754923388,High,TumorPurity
ESCA,TCGA-L5-A8NL-01A-12R-A37I-31,TCGA-L5-A8NL-01A,StromalScore,1428.96645302635,High,StromalScore
ESCA,TCGA-L5-A8NL-01A-12R-A37I-31,TCGA-L5-A8NL-01A,ImmuneScore,929.3090021074,High,ImmuneScore
ESCA,TCGA-L5-A8NL-01A-12R-A37I-31,TCGA-L5-A8NL-01A,ESTIMATEScore,2358.27545513375,High,ESTIMATEScore
ESCA,TCGA-L5-A8NL-01A-12R-A37I-31,TCGA-L5-A8NL-01A,TumorPurity,0.580743465151069,High,TumorPurity
ESCA,TCGA-L5-A8NJ-01A-11R-A36D-31,TCGA-L5-A8NJ-01A,StromalScore,-1811.90108506606,High,StromalScore
ESCA,TCGA-L5-A8NJ-01A-11R-A36D-31,TCGA-L5-A8NJ-01A,ImmuneScore,-238.381400635926,High,ImmuneScore
ESCA,TCGA-L5-A8NJ-01A-11R-A36D-31,TCGA-L5-A8NJ-01A,ESTIMATEScore,-2050.28248570199,High,ESTIMATEScore
ESCA,TCGA-L5-A8NJ-01A-11R-A36D-31,TCGA-L5-A8NJ-01A,TumorPurity,0.954137933006019,High,TumorPurity
ESCA,TCGA-IG-A3YC-01A-11R-A24K-31,TCGA-IG-A3YC-01A,StromalScore,714.537322341369,Low,StromalScore
ESCA,TCGA-IG-A3YC-01A-11R-A24K-31,TCGA-IG-A3YC-01A,ImmuneScore,2016.91264225681,Low,ImmuneScore
ESCA,TCGA-IG-A3YC-01A-11R-A24K-31,TCGA-IG-A3YC-01A,ESTIMATEScore,2731.44996459817,Low,ESTIMATEScore
ESCA,TCGA-IG-A3YC-01A-11R-A24K-31,TCGA-IG-A3YC-01A,TumorPurity,0.535300909010282,Low,TumorPurity
ESCA,TCGA-IG-A3YB-01A-11R-A36D-31,TCGA-IG-A3YB-01A,StromalScore,150.209175000591,Low,StromalScore
ESCA,TCGA-IG-A3YB-01A-11R-A36D-31,TCGA-IG-A3YB-01A,ImmuneScore,986.181774281171,Low,ImmuneScore
ESCA,TCGA-IG-A3YB-01A-11R-A36D-31,TCGA-IG-A3YB-01A,ESTIMATEScore,1136.39094928176,Low,ESTIMATEScore
ESCA,TCGA-IG-A3YB-01A-11R-A36D-31,TCGA-IG-A3YB-01A,TumorPurity,0.716659106372745,Low,TumorPurity
ESCA,TCGA-IG-A50L-01A-11R-A260-31,TCGA-IG-A50L-01A,StromalScore,359.825320426571,High,StromalScore
ESCA,TCGA-IG-A50L-01A-11R-A260-31,TCGA-IG-A50L-01A,ImmuneScore,196.428506408481,High,ImmuneScore
ESCA,TCGA-IG-A50L-01A-11R-A260-31,TCGA-IG-A50L-01A,ESTIMATEScore,556.253826835052,High,ESTIMATEScore
ESCA,TCGA-IG-A50L-01A-11R-A260-31,TCGA-IG-A50L-01A,TumorPurity,0.773381176114218,High,TumorPurity
ESCA,TCGA-2H-A9GN-01A-11R-A37I-31,TCGA-2H-A9GN-01A,StromalScore,-260.56652553588,High,StromalScore
ESCA,TCGA-2H-A9GN-01A-11R-A37I-31,TCGA-2H-A9GN-01A,ImmuneScore,-15.7608903328745,High,ImmuneScore
ESCA,TCGA-2H-A9GN-01A-11R-A37I-31,TCGA-2H-A9GN-01A,ESTIMATEScore,-276.327415868755,High,ESTIMATEScore
ESCA,TCGA-2H-A9GN-01A-11R-A37I-31,TCGA-2H-A9GN-01A,TumorPurity,0.844896034653909,High,TumorPurity
ESCA,TCGA-IG-A97H-01A-11R-A38D-31,TCGA-IG-A97H-01A,StromalScore,-223.790415604604,Low,StromalScore
ESCA,TCGA-IG-A97H-01A-11R-A38D-31,TCGA-IG-A97H-01A,ImmuneScore,878.289647121654,Low,ImmuneScore
ESCA,TCGA-IG-A97H-01A-11R-A38D-31,TCGA-IG-A97H-01A,ESTIMATEScore,654.49923151705,Low,ESTIMATEScore
ESCA,TCGA-IG-A97H-01A-11R-A38D-31,TCGA-IG-A97H-01A,TumorPurity,0.764158824539702,Low,TumorPurity
ESCA,TCGA-JY-A6FH-01A-11R-A336-31,TCGA-JY-A6FH-01A,StromalScore,-1679.17498599524,High,StromalScore
ESCA,TCGA-JY-A6FH-01A-11R-A336-31,TCGA-JY-A6FH-01A,ImmuneScore,-531.923745998848,High,ImmuneScore
ESCA,TCGA-JY-A6FH-01A-11R-A336-31,TCGA-JY-A6FH-01A,ESTIMATEScore,-2211.09873199409,High,ESTIMATEScore
ESCA,TCGA-JY-A6FH-01A-11R-A336-31,TCGA-JY-A6FH-01A,TumorPurity,0.9609382998241,High,TumorPurity
ESCA,TCGA-JY-A6FG-01A-11R-A336-31,TCGA-JY-A6FG-01A,StromalScore,-1002.90176901263,Low,StromalScore
ESCA,TCGA-JY-A6FG-01A-11R-A336-31,TCGA-JY-A6FG-01A,ImmuneScore,-134.464034890061,Low,ImmuneScore
ESCA,TCGA-JY-A6FG-01A-11R-A336-31,TCGA-JY-A6FG-01A,ESTIMATEScore,-1137.3658039027,Low,ESTIMATEScore
ESCA,TCGA-JY-A6FG-01A-11R-A336-31,TCGA-JY-A6FG-01A,TumorPurity,0.905586846612876,Low,TumorPurity
ESCA,TCGA-JY-A93D-01A-11R-A38D-31,TCGA-JY-A93D-01A,StromalScore,1726.6721861858,Low,StromalScore
ESCA,TCGA-JY-A93D-01A-11R-A38D-31,TCGA-JY-A93D-01A,ImmuneScore,2023.81496262344,Low,ImmuneScore
ESCA,TCGA-JY-A93D-01A-11R-A38D-31,TCGA-JY-A93D-01A,ESTIMATEScore,3750.48714880924,Low,ESTIMATEScore
ESCA,TCGA-JY-A93D-01A-11R-A38D-31,TCGA-JY-A93D-01A,TumorPurity,0.403447169389082,Low,TumorPurity
ESCA,TCGA-L5-A4OS-01A-11R-A28J-31,TCGA-L5-A4OS-01A,StromalScore,542.161211395158,High,StromalScore
ESCA,TCGA-L5-A4OS-01A-11R-A28J-31,TCGA-L5-A4OS-01A,ImmuneScore,1691.87461472147,High,ImmuneScore
ESCA,TCGA-L5-A4OS-01A-11R-A28J-31,TCGA-L5-A4OS-01A,ESTIMATEScore,2234.03582611663,High,ESTIMATEScore
ESCA,TCGA-L5-A4OS-01A-11R-A28J-31,TCGA-L5-A4OS-01A,TumorPurity,0.595492517271566,High,TumorPurity
ESCA,TCGA-L5-A4OJ-01A-11R-A260-31,TCGA-L5-A4OJ-01A,StromalScore,-1102.98490875563,Low,StromalScore
ESCA,TCGA-L5-A4OJ-01A-11R-A260-31,TCGA-L5-A4OJ-01A,ImmuneScore,203.955862025219,Low,ImmuneScore
ESCA,TCGA-L5-A4OJ-01A-11R-A260-31,TCGA-L5-A4OJ-01A,ESTIMATEScore,-899.029046730412,Low,ESTIMATEScore
ESCA,TCGA-L5-A4OJ-01A-11R-A260-31,TCGA-L5-A4OJ-01A,TumorPurity,0.89019643212286,Low,TumorPurity
ESCA,TCGA-L5-A8NW-01A-11R-A37I-31,TCGA-L5-A8NW-01A,StromalScore,68.0214501491001,Low,StromalScore
ESCA,TCGA-L5-A8NW-01A-11R-A37I-31,TCGA-L5-A8NW-01A,ImmuneScore,811.460091382425,Low,ImmuneScore
ESCA,TCGA-L5-A8NW-01A-11R-A37I-31,TCGA-L5-A8NW-01A,ESTIMATEScore,879.481541531525,Low,ESTIMATEScore
ESCA,TCGA-L5-A8NW-01A-11R-A37I-31,TCGA-L5-A8NW-01A,TumorPurity,0.742444103640077,Low,TumorPurity
ESCA,TCGA-VR-A8EZ-01A-11R-A36D-31,TCGA-VR-A8EZ-01A,StromalScore,84.4815744739547,High,StromalScore
ESCA,TCGA-VR-A8EZ-01A-11R-A36D-31,TCGA-VR-A8EZ-01A,ImmuneScore,256.096991876573,High,ImmuneScore
ESCA,TCGA-VR-A8EZ-01A-11R-A36D-31,TCGA-VR-A8EZ-01A,ESTIMATEScore,340.578566350528,High,ESTIMATEScore
ESCA,TCGA-VR-A8EZ-01A-11R-A36D-31,TCGA-VR-A8EZ-01A,TumorPurity,0.793059998662437,High,TumorPurity
ESCA,TCGA-IG-A6QS-01A-12R-A336-31,TCGA-IG-A6QS-01A,StromalScore,-209.434164708762,Low,StromalScore
ESCA,TCGA-IG-A6QS-01A-12R-A336-31,TCGA-IG-A6QS-01A,ImmuneScore,1016.72244801172,Low,ImmuneScore
ESCA,TCGA-IG-A6QS-01A-12R-A336-31,TCGA-IG-A6QS-01A,ESTIMATEScore,807.28828330296,Low,ESTIMATEScore
ESCA,TCGA-IG-A6QS-01A-12R-A336-31,TCGA-IG-A6QS-01A,TumorPurity,0.749501387489511,Low,TumorPurity
ESCA,TCGA-LN-A49Y-01A-11R-A260-31,TCGA-LN-A49Y-01A,StromalScore,-388.898939200182,Low,StromalScore
ESCA,TCGA-LN-A49Y-01A-11R-A260-31,TCGA-LN-A49Y-01A,ImmuneScore,-261.252768186367,Low,ImmuneScore
ESCA,TCGA-LN-A49Y-01A-11R-A260-31,TCGA-LN-A49Y-01A,ESTIMATEScore,-650.151707386549,Low,ESTIMATEScore
ESCA,TCGA-LN-A49Y-01A-11R-A260-31,TCGA-LN-A49Y-01A,TumorPurity,0.872962892781647,Low,TumorPurity
ESCA,TCGA-L5-A8NF-01A-11R-A37I-31,TCGA-L5-A8NF-01A,StromalScore,-908.201870904094,High,StromalScore
ESCA,TCGA-L5-A8NF-01A-11R-A37I-31,TCGA-L5-A8NF-01A,ImmuneScore,-229.784623507115,High,ImmuneScore
ESCA,TCGA-L5-A8NF-01A-11R-A37I-31,TCGA-L5-A8NF-01A,ESTIMATEScore,-1137.98649441121,High,ESTIMATEScore
ESCA,TCGA-L5-A8NF-01A-11R-A37I-31,TCGA-L5-A8NF-01A,TumorPurity,0.905625488223809,High,TumorPurity
ESCA,TCGA-L5-A8NR-01A-11R-A37I-31,TCGA-L5-A8NR-01A,StromalScore,-225.955099255397,Low,StromalScore
ESCA,TCGA-L5-A8NR-01A-11R-A37I-31,TCGA-L5-A8NR-01A,ImmuneScore,266.144258335503,Low,ImmuneScore
ESCA,TCGA-L5-A8NR-01A-11R-A37I-31,TCGA-L5-A8NR-01A,ESTIMATEScore,40.1891590801059,Low,ESTIMATEScore
ESCA,TCGA-L5-A8NR-01A-11R-A37I-31,TCGA-L5-A8NR-01A,TumorPurity,0.819139846449812,Low,TumorPurity
ESCA,TCGA-L5-A4OX-01A-21R-A28J-31,TCGA-L5-A4OX-01A,StromalScore,-915.700255924453,High,StromalScore
ESCA,TCGA-L5-A4OX-01A-21R-A28J-31,TCGA-L5-A4OX-01A,ImmuneScore,292.265617208524,High,ImmuneScore
ESCA,TCGA-L5-A4OX-01A-21R-A28J-31,TCGA-L5-A4OX-01A,ESTIMATEScore,-623.434638715929,High,ESTIMATEScore
ESCA,TCGA-L5-A4OX-01A-21R-A28J-31,TCGA-L5-A4OX-01A,TumorPurity,0.871043204543066,High,TumorPurity
ESCA,TCGA-L5-A88Z-01A-11R-A36D-31,TCGA-L5-A88Z-01A,StromalScore,-564.657763272698,Low,StromalScore
ESCA,TCGA-L5-A88Z-01A-11R-A36D-31,TCGA-L5-A88Z-01A,ImmuneScore,-121.529802273057,Low,ImmuneScore
ESCA,TCGA-L5-A88Z-01A-11R-A36D-31,TCGA-L5-A88Z-01A,ESTIMATEScore,-686.187565545755,Low,ESTIMATEScore
ESCA,TCGA-L5-A88Z-01A-11R-A36D-31,TCGA-L5-A88Z-01A,TumorPurity,0.875530886403093,Low,TumorPurity
ESCA,TCGA-2H-A9GF-01A-11R-A37I-31,TCGA-2H-A9GF-01A,StromalScore,-242.751326501396,High,StromalScore
ESCA,TCGA-2H-A9GF-01A-11R-A37I-31,TCGA-2H-A9GF-01A,ImmuneScore,348.119220271672,High,ImmuneScore
ESCA,TCGA-2H-A9GF-01A-11R-A37I-31,TCGA-2H-A9GF-01A,ESTIMATEScore,105.367893770276,High,ESTIMATEScore
ESCA,TCGA-2H-A9GF-01A-11R-A37I-31,TCGA-2H-A9GF-01A,TumorPurity,0.81361459077523,High,TumorPurity
ESCA,TCGA-IG-A3YA-01A-11R-A24K-31,TCGA-IG-A3YA-01A,StromalScore,842.429423723271,High,StromalScore
ESCA,TCGA-IG-A3YA-01A-11R-A24K-31,TCGA-IG-A3YA-01A,ImmuneScore,1643.01399594866,High,ImmuneScore
ESCA,TCGA-IG-A3YA-01A-11R-A24K-31,TCGA-IG-A3YA-01A,ESTIMATEScore,2485.44341967193,High,ESTIMATEScore
ESCA,TCGA-IG-A3YA-01A-11R-A24K-31,TCGA-IG-A3YA-01A,TumorPurity,0.565446793398,High,TumorPurity
ESCA,TCGA-L5-A4OU-01A-11R-A28J-31,TCGA-L5-A4OU-01A,StromalScore,374.680865588312,Low,StromalScore
ESCA,TCGA-L5-A4OU-01A-11R-A28J-31,TCGA-L5-A4OU-01A,ImmuneScore,1880.36275980923,Low,ImmuneScore
ESCA,TCGA-L5-A4OU-01A-11R-A28J-31,TCGA-L5-A4OU-01A,ESTIMATEScore,2255.04362539754,Low,ESTIMATEScore
ESCA,TCGA-L5-A4OU-01A-11R-A28J-31,TCGA-L5-A4OU-01A,TumorPurity,0.593012365002252,Low,TumorPurity
ESCA,TCGA-LN-A4A3-01A-11R-A260-31,TCGA-LN-A4A3-01A,StromalScore,-878.658495453665,High,StromalScore
ESCA,TCGA-LN-A4A3-01A-11R-A260-31,TCGA-LN-A4A3-01A,ImmuneScore,0.0630069061437107,High,ImmuneScore
ESCA,TCGA-LN-A4A3-01A-11R-A260-31,TCGA-LN-A4A3-01A,ESTIMATEScore,-878.595488547521,High,ESTIMATEScore
ESCA,TCGA-LN-A4A3-01A-11R-A260-31,TCGA-LN-A4A3-01A,TumorPurity,0.888825968270562,High,TumorPurity
ESCA,TCGA-LN-A49U-01A-31R-A260-31,TCGA-LN-A49U-01A,StromalScore,73.7649606157084,High,StromalScore
ESCA,TCGA-LN-A49U-01A-31R-A260-31,TCGA-LN-A49U-01A,ImmuneScore,-647.946685303742,High,ImmuneScore
ESCA,TCGA-LN-A49U-01A-31R-A260-31,TCGA-LN-A49U-01A,ESTIMATEScore,-574.181724688034,High,ESTIMATEScore
ESCA,TCGA-LN-A49U-01A-31R-A260-31,TCGA-LN-A49U-01A,TumorPurity,0.86746916843775,High,TumorPurity
ESCA,TCGA-L5-A4OW-01A-11R-A28J-31,TCGA-L5-A4OW-01A,StromalScore,-526.851279808362,High,StromalScore
ESCA,TCGA-L5-A4OW-01A-11R-A28J-31,TCGA-L5-A4OW-01A,ImmuneScore,629.233476630363,High,ImmuneScore
ESCA,TCGA-L5-A4OW-01A-11R-A28J-31,TCGA-L5-A4OW-01A,ESTIMATEScore,102.382196822001,High,ESTIMATEScore
ESCA,TCGA-L5-A4OW-01A-11R-A28J-31,TCGA-L5-A4OW-01A,TumorPurity,0.813869322305765,High,TumorPurity
ESCA,TCGA-LN-A4A9-01A-11R-A28J-31,TCGA-LN-A4A9-01A,StromalScore,460.413127908626,Low,StromalScore
ESCA,TCGA-LN-A4A9-01A-11R-A28J-31,TCGA-LN-A4A9-01A,ImmuneScore,1640.83978113817,Low,ImmuneScore
ESCA,TCGA-LN-A4A9-01A-11R-A28J-31,TCGA-LN-A4A9-01A,ESTIMATEScore,2101.2529090468,Low,ESTIMATEScore
ESCA,TCGA-LN-A4A9-01A-11R-A28J-31,TCGA-LN-A4A9-01A,TumorPurity,0.611036715941736,Low,TumorPurity
ESCA,TCGA-LN-A49W-01A-11R-A260-31,TCGA-LN-A49W-01A,StromalScore,1399.07460144568,High,StromalScore
ESCA,TCGA-LN-A49W-01A-11R-A260-31,TCGA-LN-A49W-01A,ImmuneScore,1927.46086875903,High,ImmuneScore
ESCA,TCGA-LN-A49W-01A-11R-A260-31,TCGA-LN-A49W-01A,ESTIMATEScore,3326.53547020472,High,ESTIMATEScore
ESCA,TCGA-LN-A49W-01A-11R-A260-31,TCGA-LN-A49W-01A,TumorPurity,0.459571176787352,High,TumorPurity
ESCA,TCGA-2H-A9GR-01A-12R-A37I-31,TCGA-2H-A9GR-01A,StromalScore,-9.62304558992027,Low,StromalScore
ESCA,TCGA-2H-A9GR-01A-12R-A37I-31,TCGA-2H-A9GR-01A,ImmuneScore,570.124895987399,Low,ImmuneScore
ESCA,TCGA-2H-A9GR-01A-12R-A37I-31,TCGA-2H-A9GR-01A,ESTIMATEScore,560.501850397479,Low,ESTIMATEScore
ESCA,TCGA-2H-A9GR-01A-12R-A37I-31,TCGA-2H-A9GR-01A,TumorPurity,0.772985724985458,Low,TumorPurity
ESCA,TCGA-LN-A7HX-01A-11R-A336-31,TCGA-LN-A7HX-01A,StromalScore,-292.522087698861,High,StromalScore
ESCA,TCGA-LN-A7HX-01A-11R-A336-31,TCGA-LN-A7HX-01A,ImmuneScore,440.011052928231,High,ImmuneScore
ESCA,TCGA-LN-A7HX-01A-11R-A336-31,TCGA-LN-A7HX-01A,ESTIMATEScore,147.48896522937,High,ESTIMATEScore
ESCA,TCGA-LN-A7HX-01A-11R-A336-31,TCGA-LN-A7HX-01A,TumorPurity,0.810004304735336,High,TumorPurity
ESCA,TCGA-LN-A8HZ-01A-11R-A36D-31,TCGA-LN-A8HZ-01A,StromalScore,-1089.14964351762,High,StromalScore
ESCA,TCGA-LN-A8HZ-01A-11R-A36D-31,TCGA-LN-A8HZ-01A,ImmuneScore,-482.170741645705,High,ImmuneScore
ESCA,TCGA-LN-A8HZ-01A-11R-A36D-31,TCGA-LN-A8HZ-01A,ESTIMATEScore,-1571.32038516332,High,ESTIMATEScore
ESCA,TCGA-LN-A8HZ-01A-11R-A36D-31,TCGA-LN-A8HZ-01A,TumorPurity,0.930750769239533,High,TumorPurity
ESCA,TCGA-LN-A9FP-01A-31R-A38D-31,TCGA-LN-A9FP-01A,StromalScore,1339.94631758878,Low,StromalScore
ESCA,TCGA-LN-A9FP-01A-31R-A38D-31,TCGA-LN-A9FP-01A,ImmuneScore,781.503718077255,Low,ImmuneScore
ESCA,TCGA-LN-A9FP-01A-31R-A38D-31,TCGA-LN-A9FP-01A,ESTIMATEScore,2121.45003566603,Low,ESTIMATEScore
ESCA,TCGA-LN-A9FP-01A-31R-A38D-31,TCGA-LN-A9FP-01A,TumorPurity,0.608687167740893,Low,TumorPurity
ESCA,TCGA-VR-AA4D-01A-11R-A37I-31,TCGA-VR-AA4D-01A,StromalScore,-1731.03452416193,High,StromalScore
ESCA,TCGA-VR-AA4D-01A-11R-A37I-31,TCGA-VR-AA4D-01A,ImmuneScore,-591.816969860612,High,ImmuneScore
ESCA,TCGA-VR-AA4D-01A-11R-A37I-31,TCGA-VR-AA4D-01A,ESTIMATEScore,-2322.85149402254,High,ESTIMATEScore
ESCA,TCGA-VR-AA4D-01A-11R-A37I-31,TCGA-VR-AA4D-01A,TumorPurity,0.965348826557162,High,TumorPurity
ESCA,TCGA-LN-A8I1-01A-11R-A36D-31,TCGA-LN-A8I1-01A,StromalScore,-720.619195761985,Low,StromalScore
ESCA,TCGA-LN-A8I1-01A-11R-A36D-31,TCGA-LN-A8I1-01A,ImmuneScore,1018.02979244464,Low,ImmuneScore
ESCA,TCGA-LN-A8I1-01A-11R-A36D-31,TCGA-LN-A8I1-01A,ESTIMATEScore,297.410596682652,Low,ESTIMATEScore
ESCA,TCGA-LN-A8I1-01A-11R-A36D-31,TCGA-LN-A8I1-01A,TumorPurity,0.796903924241684,Low,TumorPurity
ESCA,TCGA-IG-A625-01A-11R-A31P-31,TCGA-IG-A625-01A,StromalScore,-340.294281876033,Low,StromalScore
ESCA,TCGA-IG-A625-01A-11R-A31P-31,TCGA-IG-A625-01A,ImmuneScore,131.410756258972,Low,ImmuneScore
ESCA,TCGA-IG-A625-01A-11R-A31P-31,TCGA-IG-A625-01A,ESTIMATEScore,-208.883525617061,Low,ESTIMATEScore
ESCA,TCGA-IG-A625-01A-11R-A31P-31,TCGA-IG-A625-01A,TumorPurity,0.83955891541198,Low,TumorPurity
ESCA,TCGA-LN-A7HW-01A-22R-A354-31,TCGA-LN-A7HW-01A,StromalScore,558.853087932851,High,StromalScore
ESCA,TCGA-LN-A7HW-01A-22R-A354-31,TCGA-LN-A7HW-01A,ImmuneScore,-370.252145037293,High,ImmuneScore
ESCA,TCGA-LN-A7HW-01A-22R-A354-31,TCGA-LN-A7HW-01A,ESTIMATEScore,188.600942895558,High,ESTIMATEScore
ESCA,TCGA-LN-A7HW-01A-22R-A354-31,TCGA-LN-A7HW-01A,TumorPurity,0.806450648238867,High,TumorPurity
ESCA,TCGA-JY-A938-01A-11R-A37I-31,TCGA-JY-A938-01A,StromalScore,-90.2995928956095,High,StromalScore
ESCA,TCGA-JY-A938-01A-11R-A37I-31,TCGA-JY-A938-01A,ImmuneScore,1498.54171019473,High,ImmuneScore
ESCA,TCGA-JY-A938-01A-11R-A37I-31,TCGA-JY-A938-01A,ESTIMATEScore,1408.24211729912,High,ESTIMATEScore
