Cancer,Feature,Display,Category,Method,Source,Canonical,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Significance,P_label,FDR_label,Feature_Display,Center,Spread,Low_Z,High_Z,Diff_Z,FDR_star
HNSC,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/HNSC/HNSC_TIDE_score_long.csv,TAMM2,251,251,-0.0196031601769294,-0.0141770655805936,0.0054260945963358,0.000859712401585639,0.00143285400264273,***,P=8.60e-04,FDR=0.00143,TAM M2,-0.00262703812671226,0.00966502050581696,-1.75644966712693,-1.19503393158141,0.561415735545524,**
HNSC,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,275,272,0.0200367987537625,0.0253465547526235,0.00530975599886106,0.00496214892670871,0.00620268615838589,**,P=0.00496,FDR=0.0062,Tregs,1.97988101305249e-23,2.93537158995162e-23,6.82598374337088e+20,8.63487091017367e+20,1.80888716680279e+20,**
KIRP,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/KIRP/KIRP_TIDE_score_long.csv,MDSC,145,145,-0.000398714094730744,0.00947128510918472,0.00986999920391546,5.25471219164557e-06,1.31367804791139e-05,****,P=5.25e-06,FDR=1.31e-05,MDSC,0.0245951802567663,0.0169871580848144,-1.47134054011308,-0.890313439839094,0.581027100273984,****
KIRP,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/KIRP/KIRP_TIDE_score_long.csv,DYSFUNCTION,145,145,-0.0991377058195636,-0.172762181615818,-0.0736244757962544,1.59373345651619e-11,7.96866728258093e-11,****,P=1.59e-11,FDR=7.97e-11,T-cell dysfunction,-0.121938022256179,0.112465199954439,0.202732191343203,-0.45191009645854,-0.654642287801743,****
KIRP,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/KIRP/KIRP_TIDE_score_long.csv,TAMM2,145,145,-0.00629605418060469,-0.00912887772356658,-0.00283282354296189,3.76241601828009e-05,6.27069336380015e-05,****,P=3.76e-05,FDR=6.27e-05,TAM M2,-0.00262703812671226,0.00966502050581696,-0.37961803098961,-0.672718655169035,-0.293100624179425,****
KIRP,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,159,164,0.00277135476729817,0.00480788638565752,0.00203653161835935,0.000100279722856376,0.00012534965357047,***,P=1.00e-04,FDR=1.25e-04,Tregs,1.97988101305249e-23,2.93537158995162e-23,94412400010447900000,1.63791405562277e+20,69379005551829100000,***
LUAD,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUAD/LUAD_TIDE_score_long.csv,MDSC,258,258,0.00127218035947591,0.0130782757724466,0.0118060954129707,1.6392331954065e-22,8.19616597703251e-22,****,P=1.64e-22,FDR=8.20e-22,MDSC,0.0245951802567663,0.0169871580848144,-1.37297832756027,-0.677977118174652,0.695001209385618,****
LUAD,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUAD/LUAD_TIDE_score_long.csv,DYSFUNCTION,258,258,-0.0798056924969114,-0.203762030609039,-0.123956338112127,1.27943548306579e-17,3.19858870766447e-17,****,P=1.28e-17,FDR=3.20e-17,T-cell dysfunction,-0.121938022256179,0.112465199954439,0.374625482161019,-0.727549574321732,-1.10217505648275,****
LUAD,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUAD/LUAD_TIDE_score_long.csv,TAMM2,258,258,-0.00513745632271483,-0.00775092640165545,-0.00261347007894062,0.00027748361876289,0.00046247269793815,***,P=2.77e-04,FDR=4.62e-04,TAM M2,-0.00262703812671226,0.00966502050581696,-0.259742666297672,-0.530147687928789,-0.270405021631117,***
LUAD,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,298,299,0.0383343344255269,0.0413434118222636,0.00300907739673666,0.0283267916986375,0.0354084896232968,*,P=0.0283,FDR=0.0354,Tregs,1.97988101305249e-23,2.93537158995162e-23,1.30594486083987e+21,1.40845581403699e+21,1.02510953197114e+20,*
