Cancer,Feature,Display,Category,Method,Source,Canonical,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Significance,P_label,FDR_label,Feature_Display,Center,Spread,Low_Z,High_Z,Diff_Z,FDR_star
LGG,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LGG/LGG_TIDE_score_long.csv,MDSC,257,257,0.0228941862190556,0.0277289837700595,0.0048347975510039,4.36798357307932e-06,7.27997262179887e-06,****,P=4.37e-06,FDR=7.28e-06,MDSC,0.0245951802567663,0.0169871580848144,-0.100134114795299,0.184480741136721,0.28461485593202,****
LGG,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LGG/LGG_TIDE_score_long.csv,DYSFUNCTION,257,257,-0.0422735382393998,-0.12383212840004,-0.0815585901606402,4.82245074180766e-18,2.41122537090383e-17,****,P=4.82e-18,FDR=2.41e-17,T-cell dysfunction,-0.121938022256179,0.112465199954439,0.708347862708214,-0.0168417087652787,-0.725189571473492,****
LGG,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LGG/LGG_TIDE_score_long.csv,TAMM2,257,257,0.0060136317039446,0.00491726840671922,-0.00109636329722538,0.128826913185792,0.161033641482241,ns,P=0.129,FDR=0.161,TAM M2,-0.00262703812671226,0.00966502050581696,0.894014640264489,0.780578430112061,-0.113436210152428,""
LGG,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,261,271,0,0,0,1.93115157519469e-12,4.82787893798671e-12,****,P=1.93e-12,FDR=4.83e-12,Tregs,1.97988101305249e-23,2.93537158995162e-23,-0.674490759476595,-0.674490759476595,0,****
LIHC,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LIHC/LIHC_TIDE_score_long.csv,MDSC,185,186,-0.00741544669131189,-0.00453609149633593,0.00287935519497596,7.02231382548513e-08,1.17038563758086e-07,****,P=7.02e-08,FDR=1.17e-07,MDSC,0.0245951802567663,0.0169871580848144,-1.88440154546475,-1.71489966759914,0.169501877865607,****
LIHC,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LIHC/LIHC_TIDE_score_long.csv,DYSFUNCTION,185,186,-0.020317714600124,-0.0460458131789877,-0.0257280985788637,6.78228205249001e-13,3.391141026245e-12,****,P=6.78e-13,FDR=3.39e-12,T-cell dysfunction,-0.121938022256179,0.112465199954439,0.903571128644436,0.674806154329835,-0.228764974314601,****
LIHC,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LIHC/LIHC_TIDE_score_long.csv,TAMM2,185,186,-0.00619667249179198,-0.00631487768640049,-0.000118205194608505,0.871928275220663,0.892277188203754,ns,P=0.872,FDR=0.892,TAM M2,-0.00262703812671226,0.00966502050581696,-0.369335415577372,-0.381565621869988,-0.0122302062926165,""
LIHC,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,212,212,0,0.00363094371849142,0.00363094371849142,1.336097947499e-08,3.34024486874749e-08,****,P=1.34e-08,FDR=3.34e-08,Tregs,1.97988101305249e-23,2.93537158995162e-23,-0.674490759476595,1.23696220639352e+20,1.23696220639352e+20,****
LUAD,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUAD/LUAD_TIDE_score_long.csv,MDSC,258,258,0.00127218035947591,0.0130782757724466,0.0118060954129707,1.6392331954065e-22,8.19616597703251e-22,****,P=1.64e-22,FDR=8.20e-22,MDSC,0.0245951802567663,0.0169871580848144,-1.37297832756027,-0.677977118174652,0.695001209385618,****
LUAD,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUAD/LUAD_TIDE_score_long.csv,DYSFUNCTION,258,258,-0.0798056924969114,-0.203762030609039,-0.123956338112127,1.27943548306579e-17,3.19858870766447e-17,****,P=1.28e-17,FDR=3.20e-17,T-cell dysfunction,-0.121938022256179,0.112465199954439,0.374625482161019,-0.727549574321732,-1.10217505648275,****
LUAD,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUAD/LUAD_TIDE_score_long.csv,TAMM2,258,258,-0.00513745632271483,-0.00775092640165545,-0.00261347007894062,0.00027748361876289,0.00046247269793815,***,P=2.77e-04,FDR=4.62e-04,TAM M2,-0.00262703812671226,0.00966502050581696,-0.259742666297672,-0.530147687928789,-0.270405021631117,***
LUAD,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,298,299,0.0383343344255269,0.0413434118222636,0.00300907739673666,0.0283267916986375,0.0354084896232968,*,P=0.0283,FDR=0.0354,Tregs,1.97988101305249e-23,2.93537158995162e-23,1.30594486083987e+21,1.40845581403699e+21,1.02510953197114e+20,*
LUSC,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUSC/LUSC_TIDE_score_long.csv,MDSC,250,251,0.009721934861977,0.0249233668249251,0.0152014319629481,7.0705730360201e-25,1.76764325900502e-24,****,P=7.07e-25,FDR=1.77e-24,MDSC,0.0245951802567663,0.0169871580848144,-0.875558190518353,0.0193196864666951,0.894877876985048,****
LUSC,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUSC/LUSC_TIDE_score_long.csv,DYSFUNCTION,250,251,-0.176545741095776,-0.377800408414211,-0.201254667318435,8.56985741565935e-31,4.28492870782968e-30,****,P=8.57e-31,FDR=4.28e-30,T-cell dysfunction,-0.121938022256179,0.112465199954439,-0.48555214290038,-2.2750360668161,-1.78948392391572,****
LUSC,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUSC/LUSC_TIDE_score_long.csv,TAMM2,250,251,-0.00905881620962633,-0.00122002225990813,0.0078387939497182,4.1491684699302e-10,6.91528078321699e-10,****,P=4.15e-10,FDR=6.92e-10,TAM M2,-0.00262703812671226,0.00966502050581696,-0.665469677901156,0.145578156399907,0.811047834301062,****
LUSC,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,276,275,0.0262539350508374,0.0187157857036203,-0.00753814934721714,9.49524471875595e-06,1.18690558984449e-05,****,P=9.50e-06,FDR=1.19e-05,Tregs,1.97988101305249e-23,2.93537158995162e-23,8.94399030797668e+20,6.37595109514866e+20,-2.56803921282802e+20,****
MESO,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/MESO/MESO_TIDE_score_long.csv,MDSC,43,44,0.018636431185256,0.0368343773691611,0.0181979461839051,1.915423839333e-05,4.7885595983325e-05,****,P=1.92e-05,FDR=4.79e-05,MDSC,0.0245951802567663,0.0169871580848144,-0.350779632576511,0.720497039662919,1.07127667223943,****
MESO,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/MESO/MESO_TIDE_score_long.csv,DYSFUNCTION,43,44,0.0450773599855789,-0.0533132681635435,-0.0983906281491224,1.51402991932873e-06,7.57014959664363e-06,****,P=1.51e-06,FDR=7.57e-06,T-cell dysfunction,-0.121938022256179,0.112465199954439,1.48504054862675,0.610186565448119,-0.874853983178634,****
MESO,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/MESO/MESO_TIDE_score_long.csv,TAMM2,43,44,-0.00916313257250862,-0.00967973617725186,-0.000516603604743241,0.808815472566648,0.808815472566648,ns,P=0.809,FDR=0.809,TAM M2,-0.00262703812671226,0.00966502050581696,-0.676262863784156,-0.729713718278703,-0.0534508544945476,""
MESO,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,43,44,0.0196976354176189,0.0265013959226762,0.00680376050505729,0.0566603586520291,0.0864085701707768,ns,P=0.0567,FDR=0.0864,Tregs,1.97988101305249e-23,2.93537158995162e-23,6.71044016541141e+20,9.02829338997349e+20,2.31785322456209e+20,""
OV,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/OV/OV_TIDE_score_long.csv,MDSC,189,189,0.0415902619279182,0.0475049608502346,0.0059146989223164,1.58202266715129e-06,2.63670444525214e-06,****,P=1.58e-06,FDR=2.64e-06,MDSC,0.0245951802567663,0.0169871580848144,1.00046644567019,1.34865293412136,0.348186488451168,****
OV,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/OV/OV_TIDE_score_long.csv,DYSFUNCTION,189,189,-0.167699710126124,-0.209266592883686,-0.041566882757562,4.63924108717988e-07,1.15981027179497e-06,****,P=4.64e-07,FDR=1.16e-06,T-cell dysfunction,-0.121938022256179,0.112465199954439,-0.406896425636411,-0.776494156973761,-0.369597731337349,****
OV,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/OV/OV_TIDE_score_long.csv,TAMM2,189,189,-0.00396523292330661,-0.00605737753952229,-0.00209214461621568,0.343095730791561,0.343095730791561,ns,P=0.343,FDR=0.343,TAM M2,-0.00262703812671226,0.00966502050581696,-0.138457522753206,-0.354923138626086,-0.21646561587288,""
OV,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,189,192,0.0112573553105945,0.0169700879865082,0.00571273267591363,6.74524884335546e-08,3.37262442167773e-07,****,P=6.75e-08,FDR=3.37e-07,Tregs,1.97988101305249e-23,2.93537158995162e-23,3.83506992747724e+20,5.78124011440333e+20,1.9461701869261e+20,****
PAAD,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PAAD/PAAD_TIDE_score_long.csv,MDSC,89,89,0.0155078449036735,0.0215177992648413,0.0060099543611678,0.0016950776166154,0.00847538808307699,**,P=0.0017,FDR=0.00848,MDSC,0.0245951802567663,0.0169871580848144,-0.534953245723685,-0.181159260222345,0.35379398550134,**
PAAD,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PAAD/PAAD_TIDE_score_long.csv,DYSFUNCTION,89,89,-0.0243967136838576,-0.0352109773853012,-0.0108142637014436,0.128862146965338,0.161077683706673,ns,P=0.129,FDR=0.161,T-cell dysfunction,-0.121938022256179,0.112465199954439,0.86730213978934,0.771145606872273,-0.0961565329170677,""
PAAD,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PAAD/PAAD_TIDE_score_long.csv,TAMM2,89,89,-0.00640808784942522,-0.00585347314500563,0.00055461470441959,0.0472472807034263,0.0787454678390438,*,P=0.0472,FDR=0.0787,TAM M2,-0.00262703812671226,0.00966502050581696,-0.391209694841032,-0.33382598788606,0.0573837069549714,""
PAAD,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,91,92,0.0238648768527288,0.0303342456317014,0.00646936877897254,0.0135612126814961,0.0339030317037403,*,P=0.0136,FDR=0.0339,Tregs,1.97988101305249e-23,2.93537158995162e-23,8.13010418661241e+20,1.03340393889284e+21,2.20393520231598e+20,*
PCPG,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PCPG/PCPG_TIDE_score_long.csv,MDSC,89,90,0.0107335951294783,0.0119778954686127,0.0012443003391344,0.26607462099258,0.4434577016543,ns,P=0.266,FDR=0.443,MDSC,0.0245951802567663,0.0169871580848144,-0.816003775209433,-0.742754304466783,0.073249470742651,""
PCPG,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PCPG/PCPG_TIDE_score_long.csv,DYSFUNCTION,89,90,0.0277755567407403,0.0259574585854648,-0.00181809815527555,0.904700697910912,0.904700697910912,ns,P=0.905,FDR=0.905,T-cell dysfunction,-0.121938022256179,0.112465199954439,1.33119915367216,1.31503328053085,-0.0161658731413097,""
PCPG,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PCPG/PCPG_TIDE_score_long.csv,TAMM2,89,90,0.000146765893579855,0.000186035914128953,3.9270020549098e-05,0.776282052356837,0.904700697910912,ns,P=0.776,FDR=0.905,TAM M2,-0.00262703812671226,0.00966502050581696,0.286994116424552,0.291057224260222,0.00406310783567015,""
PCPG,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,92,95,0.0137359362384309,0.0206071595033652,0.00687122326493435,7.87760018118445e-06,3.93880009059222e-05,****,P=7.88e-06,FDR=3.94e-05,Tregs,1.97988101305249e-23,2.93537158995162e-23,4.67945396945716e+20,7.0202898923965e+20,2.34083592293933e+20,****
PRAD,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PRAD/PRAD_TIDE_score_long.csv,MDSC,248,249,0.0302645275658738,0.0319677075442656,0.0017031799783918,0.0479973464244951,0.0599966830306189,*,P=0.048,FDR=0.06,MDSC,0.0245951802567663,0.0169871580848144,0.333743130004517,0.434005926752983,0.100262796748466,""
PRAD,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PRAD/PRAD_TIDE_score_long.csv,DYSFUNCTION,248,249,-0.211261044553937,-0.27696664907369,-0.065705604519753,2.27564612196907e-20,1.13782306098453e-19,****,P=2.28e-20,FDR=1.14e-19,T-cell dysfunction,-0.121938022256179,0.112465199954439,-0.794228101972382,-1.37845864214277,-0.584230540170392,****
PRAD,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PRAD/PRAD_TIDE_score_long.csv,TAMM2,248,249,0.0142849170046146,0.0146555400888989,0.000370623084284301,0.783667877196269,0.783667877196269,ns,P=0.784,FDR=0.784,TAM M2,-0.00262703812671226,0.00966502050581696,1.74981057941349,1.78815742865828,0.0383468492447829,""
PRAD,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,274,279,0.00697133071704932,0.0113020838920995,0.00433075317505017,4.49049230536475e-08,1.12262307634119e-07,****,P=4.49e-08,FDR=1.12e-07,Tregs,1.97988101305249e-23,2.93537158995162e-23,2.37493976602949e+20,3.85030771940045e+20,1.47536795337096e+20,****
READ,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/READ/READ_TIDE_score_long.csv,MDSC,83,83,0.0398668547685494,0.0491077169613495,0.0092408621928001,6.42770730699987e-06,1.60692682674997e-05,****,P=6.43e-06,FDR=1.61e-05,MDSC,0.0245951802567663,0.0169871580848144,0.89901291525833,1.44300397878184,0.543991063523506,****
READ,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/READ/READ_TIDE_score_long.csv,DYSFUNCTION,83,83,-0.15330068167541,-0.234234557669129,-0.080933875993719,5.17084922303107e-10,2.58542461151553e-09,****,P=5.17e-10,FDR=2.59e-09,T-cell dysfunction,-0.121938022256179,0.112465199954439,-0.278865457332018,-0.998500295722083,-0.719634838390065,****
READ,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/READ/READ_TIDE_score_long.csv,TAMM2,83,83,0.00682637569206008,0.00700062306018072,0.00017424736812064,0.430677703972499,0.430677703972499,ns,P=0.431,FDR=0.431,TAM M2,-0.00262703812671226,0.00966502050581696,0.978105924667489,0.996134584618678,0.0180286599511889,""
READ,Tregs_xCell,Tregs,Immune suppression,xCell,IOBR::deconvo_tme(method='xcell'),TREGS,89,87,4.63438058997226e-23,0,-4.63438058997226e-23,0.0145485877163532,0.024247646193922,*,P=0.0145,FDR=0.0242,Tregs,1.97988101305249e-23,2.93537158995162e-23,0.904314665307338,-0.674490759476595,-1.57880542478393,*
SARC,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/SARC/SARC_TIDE_score_long.csv,MDSC,129,130,0.0169709938616276,0.0366132105990815,0.0196422167374539,3.32902996015865e-13,8.32257490039663e-13,****,P=3.33e-13,FDR=8.32e-13,MDSC,0.0245951802567663,0.0169871580848144,-0.448820594773549,0.707477394530087,1.15629798930364,****
SARC,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/SARC/SARC_TIDE_score_long.csv,DYSFUNCTION,129,130,0.0157936302090338,-0.101408656438564,-0.117202286647598,3.02528114716671e-14,1.51264057358336e-13,****,P=3.03e-14,FDR=1.51e-13,T-cell dysfunction,-0.121938022256179,0.112465199954439,1.22466018395921,0.182539717405306,-1.0421204665539,****
SARC,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/SARC/SARC_TIDE_score_long.csv,TAMM2,129,130,0.00220214326258456,0.00618100133049062,0.00397885806790605,0.00693464074524647,0.0115577345754108,**,P=0.00693,FDR=0.0116,TAM M2,-0.00262703812671226,0.00966502050581696,0.499655576145994,0.911331688525824,0.41167611237983,*
SARC,Tregs_xCell,Tregs,Immune suppression,xCell,IOBR::deconvo_tme(method='xcell'),TREGS,130,135,0,6.57475704300964e-25,6.57475704300964e-25,0.14748010185137,0.184350127314213,ns,P=0.147,FDR=0.184,Tregs,1.97988101305249e-23,2.93537158995162e-23,-0.674490759476595,-0.652092378755339,0.0223983807212564,""
SKCM,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/SKCM/SKCM_TIDE_score_long.csv,MDSC,234,235,0.0192116237115139,0.0426271341277363,0.0234155104162224,3.12222207265235e-25,7.80555518163088e-25,****,P=3.12e-25,FDR=7.81e-25,MDSC,0.0245951802567663,0.0169871580848144,-0.316919199690324,1.06150503697788,1.3784242366682,****
SKCM,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/SKCM/SKCM_TIDE_score_long.csv,DYSFUNCTION,234,235,-0.106262234844784,-0.279642259696364,-0.173380024851581,5.27898458563111e-28,2.63949229281555e-27,****,P=5.28e-28,FDR=2.64e-27,T-cell dysfunction,-0.121938022256179,0.112465199954439,0.139383448548929,-1.40224920690199,-1.54163265545092,****
SKCM,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/SKCM/SKCM_TIDE_score_long.csv,TAMM2,234,235,-0.0034989535048028,-0.00245081762605762,0.00104813587874518,0.0553107194327079,0.0691383992908848,ns,P=0.0553,FDR=0.0691,TAM M2,-0.00262703812671226,0.00966502050581696,-0.0902135052445856,0.0182328118754198,0.108446317120005,""
SKCM,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,236,237,0.023815977725216,0.0269682273945005,0.00315224966928456,0.00159394723940616,0.0026565787323436,**,P=0.00159,FDR=0.00266,Tregs,1.97988101305249e-23,2.93537158995162e-23,8.11344560489138e+20,9.18732997444626e+20,1.07388436955488e+20,**
STAD,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/STAD/STAD_TIDE_score_long.csv,MDSC,187,188,0.0137050766952721,0.0272912720852541,0.013586195389982,1.00103989474732e-08,2.5025997368683e-08,****,P=1.00e-08,FDR=2.50e-08,MDSC,0.0245951802567663,0.0169871580848144,-0.641078602266577,0.158713530246002,0.799792132512579,****
STAD,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/STAD/STAD_TIDE_score_long.csv,DYSFUNCTION,187,188,-0.0205486075269697,-0.120043916112317,-0.0994953085853468,1.08327823020782e-13,5.41639115103908e-13,****,P=1.08e-13,FDR=5.42e-13,T-cell dysfunction,-0.121938022256179,0.112465199954439,0.901518112005162,0.0168417087652787,-0.884676403239883,****
STAD,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/STAD/STAD_TIDE_score_long.csv,TAMM2,187,188,-0.00568162794364369,-0.00754608190224007,-0.00186445395859638,0.101156130644124,0.101156130644124,ns,P=0.101,FDR=0.101,TAM M2,-0.00262703812671226,0.00966502050581696,-0.316045870269288,-0.508953268393715,-0.192907398124427,""
STAD,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,204,198,0.0203792164752994,0.0286263274958446,0.00824711102054521,2.73767790174527e-05,4.56279650290879e-05,****,P=2.74e-05,FDR=4.56e-05,Tregs,1.97988101305249e-23,2.93537158995162e-23,6.9426360005192e+20,9.75219886771351e+20,2.80956286719431e+20,****
TGCT,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/TGCT/TGCT_TIDE_score_long.csv,MDSC,75,75,0.0275599098330191,0.0496479040216954,0.0220879941886763,0.000103274982446175,0.000172124970743625,***,P=1.03e-04,FDR=1.72e-04,MDSC,0.0245951802567663,0.0169871580848144,0.174527696831356,1.47480370994633,1.30027601311498,***
TGCT,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/TGCT/TGCT_TIDE_score_long.csv,DYSFUNCTION,75,75,-0.197759289442901,-0.324735076289693,-0.126975786846792,7.27019522865854e-07,3.63509761432927e-06,****,P=7.27e-07,FDR=3.64e-06,T-cell dysfunction,-0.121938022256179,0.112465199954439,-0.674175364623356,-1.80319827035981,-1.12902290573645,****
TGCT,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/TGCT/TGCT_TIDE_score_long.csv,TAMM2,75,75,0.00466536328097895,0.0122038266045341,0.00753846332355515,0.000101689611594512,0.000172124970743625,***,P=1.02e-04,FDR=1.72e-04,TAM M2,-0.00262703812671226,0.00966502050581696,0.754514840739575,1.53448869791019,0.779973857170616,***
TGCT,Tregs_xCell,Tregs,Immune suppression,xCell,IOBR::deconvo_tme(method='xcell'),TREGS,77,79,0,0,0,0.0767550862723311,0.0959438578404139,ns,P=0.0768,FDR=0.0959,Tregs,1.97988101305249e-23,2.93537158995162e-23,-0.674490759476595,-0.674490759476595,0,""
THCA,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THCA/THCA_TIDE_score_long.csv,MDSC,252,252,0.0180252747361701,0.0203237442511719,0.0022984695150018,0.000732981494270091,0.00366490747135046,***,P=7.33e-04,FDR=0.00366,MDSC,0.0245951802567663,0.0169871580848144,-0.38675718962487,-0.251450889210999,0.13530630041387,**
THCA,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THCA/THCA_TIDE_score_long.csv,DYSFUNCTION,252,252,-0.0408111724780072,-0.0507057934050705,-0.00989462092706325,0.0692049276830476,0.115341546138413,ns,P=0.0692,FDR=0.115,T-cell dysfunction,-0.121938022256179,0.112465199954439,0.721350691689846,0.633371290674494,-0.0879794010153517,""
THCA,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THCA/THCA_TIDE_score_long.csv,TAMM2,252,252,-0.000500339594228041,-0.000900283415482856,-0.000399943821254816,0.803151050949733,0.803151050949733,ns,P=0.803,FDR=0.803,TAM M2,-0.00262703812671226,0.00966502050581696,0.2200407677567,0.178660222209579,-0.0413805455471208,""
THCA,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,287,284,0.0113549315746843,0.0124604301228595,0.00110549854817514,0.0205459517896308,0.0513648794740769,*,P=0.0205,FDR=0.0514,Tregs,1.97988101305249e-23,2.93537158995162e-23,3.8683114647408e+20,4.24492427654274e+20,37661281180193600000,""
THYM,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THYM/THYM_TIDE_score_long.csv,MDSC,60,60,0.0262621347979136,0.0289678767622096,0.00270574196429595,0.0977328471119487,0.122166058889936,ns,P=0.0977,FDR=0.122,MDSC,0.0245951802567663,0.0169871580848144,0.0981302777559636,0.257411892184147,0.159281614428183,""
THYM,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THYM/THYM_TIDE_score_long.csv,DYSFUNCTION,60,60,-0.0356541679173681,-0.0595411961629647,-0.0238870282455966,0.0131389074904481,0.0328472687261203,*,P=0.0131,FDR=0.0328,T-cell dysfunction,-0.121938022256179,0.112465199954439,0.767204916487634,0.554810075636655,-0.212394840850979,*
