cancer,gene,status,ok,contentType,error
"ESCA","POLH","500","false","application/json;charset=utf-8",""
"ESCA","POLI","500","false","application/json;charset=utf-8",""
"ESCA","POLK","500","false","application/json;charset=utf-8",""
"ESCA","POLL","500","false","application/json;charset=utf-8",""
"ESCA","POLM","500","false","application/json;charset=utf-8",""
"ESCA","POLN","500","false","application/json;charset=utf-8",""
"ESCA","POLQ","500","false","application/json;charset=utf-8",""
"ESCA","PRIMPOL","500","false","application/json;charset=utf-8",""
"ESCA","PRKDC","500","false","application/json;charset=utf-8",""
"ESCA","PRPF19","500","false","application/json;charset=utf-8",""
"ESCA","RAD1","500","false","application/json;charset=utf-8",""
"ESCA","RAD17","500","false","application/json;charset=utf-8",""
"ESCA","RAD18","500","false","application/json;charset=utf-8",""
"ESCA","RAD23A","500","false","application/json;charset=utf-8",""
"ESCA","RAD23B","500","false","application/json;charset=utf-8",""
"ESCA","RAD50","500","false","application/json;charset=utf-8",""
"ESCA","RAD51","500","false","application/json;charset=utf-8",""
"ESCA","RAD51AP1","500","false","application/json;charset=utf-8",""
"ESCA","RAD51AP2","500","false","application/json;charset=utf-8",""
"ESCA","RAD51B","500","false","application/json;charset=utf-8",""
"ESCA","RAD51C","500","false","application/json;charset=utf-8",""
"ESCA","RAD51D","500","false","application/json;charset=utf-8",""
"ESCA","RAD52","500","false","application/json;charset=utf-8",""
"ESCA","RAD54B","500","false","application/json;charset=utf-8",""
"ESCA","RAD54L","500","false","application/json;charset=utf-8",""
"ESCA","RAD9A","500","false","application/json;charset=utf-8",""
"ESCA","RADX","500","false","application/json;charset=utf-8",""
"ESCA","RBBP8","500","false","application/json;charset=utf-8",""
"ESCA","RDM1","500","false","application/json;charset=utf-8",""
"ESCA","RECQL","500","false","application/json;charset=utf-8",""
"ESCA","RECQL4","500","false","application/json;charset=utf-8",""
"ESCA","RECQL5","500","false","application/json;charset=utf-8",""
"ESCA","REV1","500","false","application/json;charset=utf-8",""
"ESCA","REV3L","500","false","application/json;charset=utf-8",""
"ESCA","RFWD3","500","false","application/json;charset=utf-8",""
"ESCA","RIF1","500","false","application/json;charset=utf-8",""
"ESCA","RMI1","500","false","application/json;charset=utf-8",""
"ESCA","RNASEH2A","500","false","application/json;charset=utf-8",""
"ESCA","RNASEH2B","500","false","application/json;charset=utf-8",""
"ESCA","RNASEH2C","500","false","application/json;charset=utf-8",""
"ESCA","RNF168","500","false","application/json;charset=utf-8",""
"ESCA","RNF169","500","false","application/json;charset=utf-8",""
"ESCA","RNF8","500","false","application/json;charset=utf-8",""
"ESCA","RPA1","500","false","application/json;charset=utf-8",""
"ESCA","RPA2","500","false","application/json;charset=utf-8",""
"ESCA","RPA3","500","false","application/json;charset=utf-8",""
"ESCA","RRM2B","500","false","application/json;charset=utf-8",""
"ESCA","SETMAR","500","false","application/json;charset=utf-8",""
"ESCA","SETX","500","false","application/json;charset=utf-8",""
"ESCA","SHLD1","500","false","application/json;charset=utf-8",""
"ESCA","SHLD2","500","false","application/json;charset=utf-8",""
"ESCA","SHLD3","500","false","application/json;charset=utf-8",""
"ESCA","SHPRH","500","false","application/json;charset=utf-8",""
"ESCA","SLF1","500","false","application/json;charset=utf-8",""
"ESCA","SLX1A","500","false","application/json;charset=utf-8",""
"ESCA","SLX1B","500","false","application/json;charset=utf-8",""
"ESCA","SLX4","500","false","application/json;charset=utf-8",""
"ESCA","SMC5","500","false","application/json;charset=utf-8",""
"ESCA","SMC6","500","false","application/json;charset=utf-8",""
"ESCA","SMUG1","500","false","application/json;charset=utf-8",""
"ESCA","SPIDR","500","false","application/json;charset=utf-8",""
"ESCA","SPO11","500","false","application/json;charset=utf-8",""
"ESCA","SPRTN","500","false","application/json;charset=utf-8",""
"ESCA","STN1","500","false","application/json;charset=utf-8",""
"ESCA","SWI5","500","false","application/json;charset=utf-8",""
"ESCA","SWSAP1","500","false","application/json;charset=utf-8",""
"ESCA","TDG","500","false","application/json;charset=utf-8",""
"ESCA","TDP1","500","false","application/json;charset=utf-8",""
"ESCA","TDP2","500","false","application/json;charset=utf-8",""
"ESCA","TEN1","500","false","application/json;charset=utf-8",""
"ESCA","TONSL","500","false","application/json;charset=utf-8",""
"ESCA","TOP3A","500","false","application/json;charset=utf-8",""
"ESCA","TOPBP1","500","false","application/json;charset=utf-8",""
"ESCA","TP53","500","false","application/json;charset=utf-8",""
"ESCA","TP53BP1","500","false","application/json;charset=utf-8",""
"ESCA","TRAIP","500","false","application/json;charset=utf-8",""
"ESCA","UBE2A","500","false","application/json;charset=utf-8",""
"ESCA","UBE2B","500","false","application/json;charset=utf-8",""
"ESCA","UBE2T","500","false","application/json;charset=utf-8",""
"ESCA","UIMC1","500","false","application/json;charset=utf-8",""
"ESCA","UNG","500","false","application/json;charset=utf-8",""
"ESCA","USP1","500","false","application/json;charset=utf-8",""
"ESCA","UVSSA","500","false","application/json;charset=utf-8",""
"ESCA","WDR48","500","false","application/json;charset=utf-8",""
"ESCA","WRAP53","500","false","application/json;charset=utf-8",""
"ESCA","WRN","500","false","application/json;charset=utf-8",""
"ESCA","XAB2","500","false","application/json;charset=utf-8",""
"ESCA","XPA","500","false","application/json;charset=utf-8",""
"ESCA","XPC","500","false","application/json;charset=utf-8",""
"ESCA","XRCC1","500","false","application/json;charset=utf-8",""
"ESCA","XRCC2","500","false","application/json;charset=utf-8",""
"ESCA","XRCC3","500","false","application/json;charset=utf-8",""
"ESCA","XRCC4","500","false","application/json;charset=utf-8",""
"ESCA","XRCC5","500","false","application/json;charset=utf-8",""
"ESCA","XRCC6","500","false","application/json;charset=utf-8",""
"ESCA","ZGRF1","500","false","application/json;charset=utf-8",""
"ESCA","ZSWIM7","500","false","application/json;charset=utf-8",""
"HNSC","ABRAXAS1","500","false","application/json;charset=utf-8",""
"HNSC","ALKBH1","500","false","application/json;charset=utf-8",""
"HNSC","ALKBH2","500","false","application/json;charset=utf-8",""
"HNSC","ALKBH3","500","false","application/json;charset=utf-8",""
"HNSC","APEX1","500","false","application/json;charset=utf-8",""
"HNSC","APEX2","500","false","application/json;charset=utf-8",""
"HNSC","APLF","500","false","application/json;charset=utf-8",""
"HNSC","APTX","500","false","application/json;charset=utf-8",""
"HNSC","ATM","500","false","application/json;charset=utf-8",""
"HNSC","ATR","500","false","application/json;charset=utf-8",""
"HNSC","ATRIP","500","false","application/json;charset=utf-8",""
"HNSC","ATRX","500","false","application/json;charset=utf-8",""
"HNSC","AUNIP","500","false","application/json;charset=utf-8",""
"HNSC","BABAM1","500","false","application/json;charset=utf-8",""
"HNSC","BABAM2","500","false","application/json;charset=utf-8",""
"HNSC","BARD1","500","false","application/json;charset=utf-8",""
"HNSC","BLM","500","false","application/json;charset=utf-8",""
"HNSC","BOD1L1","500","false","application/json;charset=utf-8",""
"HNSC","BRAT1","500","false","application/json;charset=utf-8",""
"HNSC","BRCA1","500","false","application/json;charset=utf-8",""
"HNSC","BRCA2","500","false","application/json;charset=utf-8",""
"HNSC","BRCC3","500","false","application/json;charset=utf-8",""
"HNSC","BRIP1","500","false","application/json;charset=utf-8",""
"HNSC","CCNH","500","false","application/json;charset=utf-8",""
"HNSC","CDK7","500","false","application/json;charset=utf-8",""
"HNSC","CETN2","500","false","application/json;charset=utf-8",""
"HNSC","CHD1L","500","false","application/json;charset=utf-8",""
"HNSC","CHEK1","500","false","application/json;charset=utf-8",""
"HNSC","CHEK2","500","false","application/json;charset=utf-8",""
"HNSC","CIP2A","500","false","application/json;charset=utf-8",""
"HNSC","CLK2","500","false","application/json;charset=utf-8",""
"HNSC","CLSPN","500","false","application/json;charset=utf-8",""
"HNSC","CTC1","500","false","application/json;charset=utf-8",""
"HNSC","CUL4A","500","false","application/json;charset=utf-8",""
"HNSC","CUL4B","500","false","application/json;charset=utf-8",""
"HNSC","CYREN","500","false","application/json;charset=utf-8",""
"HNSC","DAXX","500","false","application/json;charset=utf-8",""
"HNSC","DCLRE1A","500","false","application/json;charset=utf-8",""
"HNSC","DCLRE1B","500","false","application/json;charset=utf-8",""
"HNSC","DCLRE1C","500","false","application/json;charset=utf-8",""
"HNSC","DDB1","500","false","application/json;charset=utf-8",""
"HNSC","DDB2","500","false","application/json;charset=utf-8",""
"HNSC","DDX11","500","false","application/json;charset=utf-8",""
"HNSC","DMC1","500","false","application/json;charset=utf-8",""
"HNSC","DNA2","500","false","application/json;charset=utf-8",""
"HNSC","DONSON","500","false","application/json;charset=utf-8",""
"HNSC","EME1","500","false","application/json;charset=utf-8",""
"HNSC","EME2","500","false","application/json;charset=utf-8",""
"HNSC","ENDOV","500","false","application/json;charset=utf-8",""
"HNSC","ERCC1","500","false","application/json;charset=utf-8",""
"HNSC","ERCC2","500","false","application/json;charset=utf-8",""
"HNSC","ERCC3","500","false","application/json;charset=utf-8",""
"HNSC","ERCC4","500","false","application/json;charset=utf-8",""
"HNSC","ERCC5","500","false","application/json;charset=utf-8",""
"HNSC","ERCC6","500","false","application/json;charset=utf-8",""
"HNSC","ERCC6L2","500","false","application/json;charset=utf-8",""
"HNSC","ERCC8","500","false","application/json;charset=utf-8",""
"HNSC","EXO1","500","false","application/json;charset=utf-8",""
"HNSC","EXO5","500","false","application/json;charset=utf-8",""
"HNSC","FAAP100","500","false","application/json;charset=utf-8",""
"HNSC","FAAP20","500","false","application/json;charset=utf-8",""
"HNSC","FAAP24","500","false","application/json;charset=utf-8",""
"HNSC","FAN1","500","false","application/json;charset=utf-8",""
"HNSC","FANCA","500","false","application/json;charset=utf-8",""
"HNSC","FANCB","500","false","application/json;charset=utf-8",""
"HNSC","FANCC","500","false","application/json;charset=utf-8",""
"HNSC","FANCD2","500","false","application/json;charset=utf-8",""
"HNSC","FANCE","500","false","application/json;charset=utf-8",""
"HNSC","FANCF","500","false","application/json;charset=utf-8",""
"HNSC","FANCG","500","false","application/json;charset=utf-8",""
"HNSC","FANCI","500","false","application/json;charset=utf-8",""
"HNSC","FANCL","500","false","application/json;charset=utf-8",""
"HNSC","FANCM","500","false","application/json;charset=utf-8",""
"HNSC","FEN1","500","false","application/json;charset=utf-8",""
"HNSC","GEN1","500","false","application/json;charset=utf-8",""
"HNSC","GTF2H1","500","false","application/json;charset=utf-8",""
"HNSC","GTF2H2","500","false","application/json;charset=utf-8",""
"HNSC","GTF2H3","500","false","application/json;charset=utf-8",""
"HNSC","GTF2H4","500","false","application/json;charset=utf-8",""
"HNSC","GTF2H5","500","false","application/json;charset=utf-8",""
"HNSC","H2AX","500","false","application/json;charset=utf-8",""
"HNSC","HELB","500","false","application/json;charset=utf-8",""
"HNSC","HELQ","500","false","application/json;charset=utf-8",""
"HNSC","HFM1","500","false","application/json;charset=utf-8",""
"HNSC","HLTF","500","false","application/json;charset=utf-8",""
"HNSC","HMCES","500","false","application/json;charset=utf-8",""
"HNSC","HUS1","500","false","application/json;charset=utf-8",""
"HNSC","LIG1","500","false","application/json;charset=utf-8",""
"HNSC","LIG3","500","false","application/json;charset=utf-8",""
"HNSC","LIG4","500","false","application/json;charset=utf-8",""
"HNSC","MAD2L2","500","false","application/json;charset=utf-8",""
"HNSC","MBD4","500","false","application/json;charset=utf-8",""
"HNSC","MCM8","500","false","application/json;charset=utf-8",""
"HNSC","MCM9","500","false","application/json;charset=utf-8",""
"HNSC","MDC1","500","false","application/json;charset=utf-8",""
"HNSC","MGMT","500","false","application/json;charset=utf-8",""
"HNSC","MLH1","500","false","application/json;charset=utf-8",""
"HNSC","MLH3","500","false","application/json;charset=utf-8",""
"HNSC","MMS19","500","false","application/json;charset=utf-8",""
"HNSC","MMS22L","500","false","application/json;charset=utf-8",""
"HNSC","MNAT1","500","false","application/json;charset=utf-8",""
"HNSC","MPG","500","false","application/json;charset=utf-8",""
"HNSC","MRE11","500","false","application/json;charset=utf-8",""
"HNSC","MSH2","500","false","application/json;charset=utf-8",""
"HNSC","MSH3","500","false","application/json;charset=utf-8",""
"HNSC","MSH4","500","false","application/json;charset=utf-8",""
"HNSC","MSH5","500","false","application/json;charset=utf-8",""
"HNSC","MSH6","500","false","application/json;charset=utf-8",""
"HNSC","MUS81","500","false","application/json;charset=utf-8",""
"HNSC","MUTYH","500","false","application/json;charset=utf-8",""
"HNSC","NABP2","500","false","application/json;charset=utf-8",""
"HNSC","NBN","500","false","application/json;charset=utf-8",""
"HNSC","NEIL1","500","false","application/json;charset=utf-8",""
"HNSC","NEIL2","500","false","application/json;charset=utf-8",""
"HNSC","NEIL3","500","false","application/json;charset=utf-8",""
"HNSC","NHEJ1","500","false","application/json;charset=utf-8",""
"HNSC","NTHL1","500","false","application/json;charset=utf-8",""
"HNSC","OGG1","500","false","application/json;charset=utf-8",""
"HNSC","PALB2","500","false","application/json;charset=utf-8",""
"HNSC","PARG","500","false","application/json;charset=utf-8",""
"HNSC","PARP1","500","false","application/json;charset=utf-8",""
"HNSC","PARP2","500","false","application/json;charset=utf-8",""
"HNSC","PARP3","500","false","application/json;charset=utf-8",""
"HNSC","PAXIP1","500","false","application/json;charset=utf-8",""
"HNSC","PAXX","500","false","application/json;charset=utf-8",""
"HNSC","PCNA","500","false","application/json;charset=utf-8",""
"HNSC","PIF1","500","false","application/json;charset=utf-8",""
"HNSC","PMS1","500","false","application/json;charset=utf-8",""
"HNSC","PMS2","500","false","application/json;charset=utf-8",""
"HNSC","PNKP","500","false","application/json;charset=utf-8",""
"HNSC","POLB","500","false","application/json;charset=utf-8",""
"HNSC","POLD1","500","false","application/json;charset=utf-8",""
"HNSC","POLD2","500","false","application/json;charset=utf-8",""
"HNSC","POLD3","500","false","application/json;charset=utf-8",""
"HNSC","POLD4","500","false","application/json;charset=utf-8",""
"HNSC","POLE","500","false","application/json;charset=utf-8",""
"HNSC","POLE2","500","false","application/json;charset=utf-8",""
"HNSC","POLE3","500","false","application/json;charset=utf-8",""
"HNSC","POLE4","500","false","application/json;charset=utf-8",""
"HNSC","POLH","500","false","application/json;charset=utf-8",""
"HNSC","POLI","500","false","application/json;charset=utf-8",""
"HNSC","POLK","500","false","application/json;charset=utf-8",""
"HNSC","POLL","500","false","application/json;charset=utf-8",""
"HNSC","POLM","500","false","application/json;charset=utf-8",""
"HNSC","POLN","500","false","application/json;charset=utf-8",""
"HNSC","POLQ","500","false","application/json;charset=utf-8",""
"HNSC","PRIMPOL","500","false","application/json;charset=utf-8",""
"HNSC","PRKDC","500","false","application/json;charset=utf-8",""
"HNSC","PRPF19","500","false","application/json;charset=utf-8",""
"HNSC","RAD1","500","false","application/json;charset=utf-8",""
"HNSC","RAD17","500","false","application/json;charset=utf-8",""
"HNSC","RAD18","500","false","application/json;charset=utf-8",""
"HNSC","RAD23A","500","false","application/json;charset=utf-8",""
"HNSC","RAD23B","500","false","application/json;charset=utf-8",""
"HNSC","RAD50","500","false","application/json;charset=utf-8",""
"HNSC","RAD51","500","false","application/json;charset=utf-8",""
"HNSC","RAD51AP1","500","false","application/json;charset=utf-8",""
"HNSC","RAD51AP2","500","false","application/json;charset=utf-8",""
"HNSC","RAD51B","500","false","application/json;charset=utf-8",""
"HNSC","RAD51C","500","false","application/json;charset=utf-8",""
"HNSC","RAD51D","500","false","application/json;charset=utf-8",""
"HNSC","RAD52","500","false","application/json;charset=utf-8",""
"HNSC","RAD54B","500","false","application/json;charset=utf-8",""
"HNSC","RAD54L","500","false","application/json;charset=utf-8",""
"HNSC","RAD9A","500","false","application/json;charset=utf-8",""
"HNSC","RADX","500","false","application/json;charset=utf-8",""
"HNSC","RBBP8","500","false","application/json;charset=utf-8",""
"HNSC","RDM1","500","false","application/json;charset=utf-8",""
"HNSC","RECQL","500","false","application/json;charset=utf-8",""
"HNSC","RECQL4","500","false","application/json;charset=utf-8",""
"HNSC","RECQL5","500","false","application/json;charset=utf-8",""
"HNSC","REV1","500","false","application/json;charset=utf-8",""
"HNSC","REV3L","500","false","application/json;charset=utf-8",""
"HNSC","RFWD3","500","false","application/json;charset=utf-8",""
"HNSC","RIF1","500","false","application/json;charset=utf-8",""
"HNSC","RMI1","500","false","application/json;charset=utf-8",""
"HNSC","RNASEH2A","500","false","application/json;charset=utf-8",""
"HNSC","RNASEH2B","500","false","application/json;charset=utf-8",""
"HNSC","RNASEH2C","500","false","application/json;charset=utf-8",""
"HNSC","RNF168","500","false","application/json;charset=utf-8",""
"HNSC","RNF169","500","false","application/json;charset=utf-8",""
"HNSC","RNF8","500","false","application/json;charset=utf-8",""
"HNSC","RPA1","500","false","application/json;charset=utf-8",""
"HNSC","RPA2","500","false","application/json;charset=utf-8",""
"HNSC","RPA3","500","false","application/json;charset=utf-8",""
"HNSC","RRM2B","500","false","application/json;charset=utf-8",""
"HNSC","SETMAR","500","false","application/json;charset=utf-8",""
"HNSC","SETX","500","false","application/json;charset=utf-8",""
"HNSC","SHLD1","500","false","application/json;charset=utf-8",""
"HNSC","SHLD2","500","false","application/json;charset=utf-8",""
"HNSC","SHLD3","500","false","application/json;charset=utf-8",""
"HNSC","SHPRH","500","false","application/json;charset=utf-8",""
"HNSC","SLF1","500","false","application/json;charset=utf-8",""
"HNSC","SLX1A","500","false","application/json;charset=utf-8",""
"HNSC","SLX1B","500","false","application/json;charset=utf-8",""
"HNSC","SLX4","500","false","application/json;charset=utf-8",""
"HNSC","SMC5","500","false","application/json;charset=utf-8",""
"HNSC","SMC6","500","false","application/json;charset=utf-8",""
"HNSC","SMUG1","500","false","application/json;charset=utf-8",""
"HNSC","SPIDR","500","false","application/json;charset=utf-8",""
"HNSC","SPO11","500","false","application/json;charset=utf-8",""
"HNSC","SPRTN","500","false","application/json;charset=utf-8",""
"HNSC","STN1","500","false","application/json;charset=utf-8",""
"HNSC","SWI5","500","false","application/json;charset=utf-8",""
"HNSC","SWSAP1","500","false","application/json;charset=utf-8",""
"HNSC","TDG","500","false","application/json;charset=utf-8",""
"HNSC","TDP1","500","false","application/json;charset=utf-8",""
"HNSC","TDP2","500","false","application/json;charset=utf-8",""
"HNSC","TEN1","500","false","application/json;charset=utf-8",""
"HNSC","TONSL","500","false","application/json;charset=utf-8",""
"HNSC","TOP3A","500","false","application/json;charset=utf-8",""
"HNSC","TOPBP1","500","false","application/json;charset=utf-8",""
"HNSC","TP53","200","true","application/octet-stream;charset=utf-8",""
"HNSC","TP53BP1","500","false","application/json;charset=utf-8",""
"HNSC","TRAIP","500","false","application/json;charset=utf-8",""
"HNSC","UBE2A","500","false","application/json;charset=utf-8",""
"HNSC","UBE2B","500","false","application/json;charset=utf-8",""
"HNSC","UBE2T","500","false","application/json;charset=utf-8",""
"HNSC","UIMC1","500","false","application/json;charset=utf-8",""
"HNSC","UNG","500","false","application/json;charset=utf-8",""
"HNSC","USP1","500","false","application/json;charset=utf-8",""
"HNSC","UVSSA","500","false","application/json;charset=utf-8",""
"HNSC","WDR48","500","false","application/json;charset=utf-8",""
"HNSC","WRAP53","500","false","application/json;charset=utf-8",""
"HNSC","WRN","500","false","application/json;charset=utf-8",""
"HNSC","XAB2","500","false","application/json;charset=utf-8",""
"HNSC","XPA","500","false","application/json;charset=utf-8",""
"HNSC","XPC","500","false","application/json;charset=utf-8",""
"HNSC","XRCC1","500","false","application/json;charset=utf-8",""
"HNSC","XRCC2","500","false","application/json;charset=utf-8",""
"HNSC","XRCC3","500","false","application/json;charset=utf-8",""
"HNSC","XRCC4","500","false","application/json;charset=utf-8",""
"HNSC","XRCC5","500","false","application/json;charset=utf-8",""
"HNSC","XRCC6","500","false","application/json;charset=utf-8",""
"HNSC","ZGRF1","500","false","application/json;charset=utf-8",""
"HNSC","ZSWIM7","500","false","application/json;charset=utf-8",""
"KICH","ABRAXAS1","500","false","application/json;charset=utf-8",""
"KICH","ALKBH1","500","false","application/json;charset=utf-8",""
"KICH","ALKBH2","500","false","application/json;charset=utf-8",""
"KICH","ALKBH3","500","false","application/json;charset=utf-8",""
"KICH","APEX1","500","false","application/json;charset=utf-8",""
"KICH","APEX2","500","false","application/json;charset=utf-8",""
"KICH","APLF","500","false","application/json;charset=utf-8",""
"KICH","APTX","500","false","application/json;charset=utf-8",""
"KICH","ATM","200","true","application/octet-stream;charset=utf-8",""
"KICH","ATR","500","false","application/json;charset=utf-8",""
"KICH","ATRIP","500","false","application/json;charset=utf-8",""
"KICH","ATRX","500","false","application/json;charset=utf-8",""
"KICH","AUNIP","500","false","application/json;charset=utf-8",""
"KICH","BABAM1","500","false","application/json;charset=utf-8",""
"KICH","BABAM2","500","false","application/json;charset=utf-8",""
"KICH","BARD1","500","false","application/json;charset=utf-8",""
"KICH","BLM","500","false","application/json;charset=utf-8",""
"KICH","BOD1L1","500","false","application/json;charset=utf-8",""
"KICH","BRAT1","500","false","application/json;charset=utf-8",""
"KICH","BRCA1","500","false","application/json;charset=utf-8",""
"KICH","BRCA2","500","false","application/json;charset=utf-8",""
"KICH","BRCC3","500","false","application/json;charset=utf-8",""
"KICH","BRIP1","500","false","application/json;charset=utf-8",""
"KICH","CCNH","500","false","application/json;charset=utf-8",""
"KICH","CDK7","500","false","application/json;charset=utf-8",""
"KICH","CETN2","500","false","application/json;charset=utf-8",""
"KICH","CHD1L","500","false","application/json;charset=utf-8",""
"KICH","CHEK1","500","false","application/json;charset=utf-8",""
"KICH","CHEK2","500","false","application/json;charset=utf-8",""
"KICH","CIP2A","500","false","application/json;charset=utf-8",""
"KICH","CLK2","500","false","application/json;charset=utf-8",""
"KICH","CLSPN","500","false","application/json;charset=utf-8",""
"KICH","CTC1","500","false","application/json;charset=utf-8",""
"KICH","CUL4A","500","false","application/json;charset=utf-8",""
"KICH","CUL4B","500","false","application/json;charset=utf-8",""
"KICH","CYREN","500","false","application/json;charset=utf-8",""
"KICH","DAXX","500","false","application/json;charset=utf-8",""
"KICH","DCLRE1A","500","false","application/json;charset=utf-8",""
"KICH","DCLRE1B","500","false","application/json;charset=utf-8",""
"KICH","DCLRE1C","500","false","application/json;charset=utf-8",""
"KICH","DDB1","500","false","application/json;charset=utf-8",""
"KICH","DDB2","500","false","application/json;charset=utf-8",""
"KICH","DDX11","500","false","application/json;charset=utf-8",""
"KICH","DMC1","500","false","application/json;charset=utf-8",""
"KICH","DNA2","500","false","application/json;charset=utf-8",""
"KICH","DONSON","500","false","application/json;charset=utf-8",""
"KICH","EME1","500","false","application/json;charset=utf-8",""
"KICH","EME2","500","false","application/json;charset=utf-8",""
"KICH","ENDOV","500","false","application/json;charset=utf-8",""
"KICH","ERCC1","500","false","application/json;charset=utf-8",""
"KICH","ERCC2","500","false","application/json;charset=utf-8",""
"KICH","ERCC3","500","false","application/json;charset=utf-8",""
"KICH","ERCC4","500","false","application/json;charset=utf-8",""
"KICH","ERCC5","500","false","application/json;charset=utf-8",""
"KICH","ERCC6","500","false","application/json;charset=utf-8",""
"KICH","ERCC6L2","500","false","application/json;charset=utf-8",""
"KICH","ERCC8","500","false","application/json;charset=utf-8",""
"KICH","EXO1","500","false","application/json;charset=utf-8",""
"KICH","EXO5","500","false","application/json;charset=utf-8",""
"KICH","FAAP100","500","false","application/json;charset=utf-8",""
"KICH","FAAP20","500","false","application/json;charset=utf-8",""
"KICH","FAAP24","500","false","application/json;charset=utf-8",""
"KICH","FAN1","500","false","application/json;charset=utf-8",""
"KICH","FANCA","500","false","application/json;charset=utf-8",""
"KICH","FANCB","500","false","application/json;charset=utf-8",""
"KICH","FANCC","500","false","application/json;charset=utf-8",""
"KICH","FANCD2","500","false","application/json;charset=utf-8",""
"KICH","FANCE","500","false","application/json;charset=utf-8",""
"KICH","FANCF","500","false","application/json;charset=utf-8",""
"KICH","FANCG","500","false","application/json;charset=utf-8",""
"KICH","FANCI","500","false","application/json;charset=utf-8",""
"KICH","FANCL","500","false","application/json;charset=utf-8",""
"KICH","FANCM","500","false","application/json;charset=utf-8",""
"KICH","FEN1","500","false","application/json;charset=utf-8",""
"KICH","GEN1","500","false","application/json;charset=utf-8",""
"KICH","GTF2H1","500","false","application/json;charset=utf-8",""
"KICH","GTF2H2","500","false","application/json;charset=utf-8",""
"KICH","GTF2H3","500","false","application/json;charset=utf-8",""
"KICH","GTF2H4","500","false","application/json;charset=utf-8",""
"KICH","GTF2H5","500","false","application/json;charset=utf-8",""
"KICH","H2AX","500","false","application/json;charset=utf-8",""
"KICH","HELB","500","false","application/json;charset=utf-8",""
"KICH","HELQ","500","false","application/json;charset=utf-8",""
"KICH","HFM1","500","false","application/json;charset=utf-8",""
"KICH","HLTF","500","false","application/json;charset=utf-8",""
"KICH","HMCES","500","false","application/json;charset=utf-8",""
"KICH","HUS1","500","false","application/json;charset=utf-8",""
"KICH","LIG1","500","false","application/json;charset=utf-8",""
"KICH","LIG3","500","false","application/json;charset=utf-8",""
"KICH","LIG4","500","false","application/json;charset=utf-8",""
"KICH","MAD2L2","500","false","application/json;charset=utf-8",""
"KICH","MBD4","500","false","application/json;charset=utf-8",""
"KICH","MCM8","500","false","application/json;charset=utf-8",""
"KICH","MCM9","500","false","application/json;charset=utf-8",""
"KICH","MDC1","500","false","application/json;charset=utf-8",""
"KICH","MGMT","500","false","application/json;charset=utf-8",""
"KICH","MLH1","500","false","application/json;charset=utf-8",""
"KICH","MLH3","500","false","application/json;charset=utf-8",""
"KICH","MMS19","500","false","application/json;charset=utf-8",""
"KICH","MMS22L","500","false","application/json;charset=utf-8",""
"KICH","MNAT1","500","false","application/json;charset=utf-8",""
"KICH","MPG","500","false","application/json;charset=utf-8",""
"KICH","MRE11","500","false","application/json;charset=utf-8",""
"KICH","MSH2","500","false","application/json;charset=utf-8",""
"KICH","MSH3","500","false","application/json;charset=utf-8",""
"KICH","MSH4","500","false","application/json;charset=utf-8",""
"KICH","MSH5","500","false","application/json;charset=utf-8",""
"KICH","MSH6","500","false","application/json;charset=utf-8",""
"KICH","MUS81","500","false","application/json;charset=utf-8",""
"KICH","MUTYH","500","false","application/json;charset=utf-8",""
"KICH","NABP2","500","false","application/json;charset=utf-8",""
"KICH","NBN","500","false","application/json;charset=utf-8",""
"KICH","NEIL1","500","false","application/json;charset=utf-8",""
"KICH","NEIL2","500","false","application/json;charset=utf-8",""
"KICH","NEIL3","500","false","application/json;charset=utf-8",""
"KICH","NHEJ1","500","false","application/json;charset=utf-8",""
"KICH","NTHL1","500","false","application/json;charset=utf-8",""
"KICH","OGG1","500","false","application/json;charset=utf-8",""
"KICH","PALB2","500","false","application/json;charset=utf-8",""
"KICH","PARG","500","false","application/json;charset=utf-8",""
"KICH","PARP1","500","false","application/json;charset=utf-8",""
"KICH","PARP2","500","false","application/json;charset=utf-8",""
"KICH","PARP3","500","false","application/json;charset=utf-8",""
"KICH","PAXIP1","500","false","application/json;charset=utf-8",""
"KICH","PAXX","500","false","application/json;charset=utf-8",""
"KICH","PCNA","500","false","application/json;charset=utf-8",""
"KICH","PIF1","500","false","application/json;charset=utf-8",""
"KICH","PMS1","500","false","application/json;charset=utf-8",""
"KICH","PMS2","500","false","application/json;charset=utf-8",""
"KICH","PNKP","500","false","application/json;charset=utf-8",""
"KICH","POLB","500","false","application/json;charset=utf-8",""
"KICH","POLD1","500","false","application/json;charset=utf-8",""
"KICH","POLD2","500","false","application/json;charset=utf-8",""
"KICH","POLD3","500","false","application/json;charset=utf-8",""
"KICH","POLD4","500","false","application/json;charset=utf-8",""
"KICH","POLE","500","false","application/json;charset=utf-8",""
"KICH","POLE2","500","false","application/json;charset=utf-8",""
"KICH","POLE3","500","false","application/json;charset=utf-8",""
"KICH","POLE4","500","false","application/json;charset=utf-8",""
"KICH","POLH","500","false","application/json;charset=utf-8",""
"KICH","POLI","500","false","application/json;charset=utf-8",""
"KICH","POLK","500","false","application/json;charset=utf-8",""
"KICH","POLL","500","false","application/json;charset=utf-8",""
"KICH","POLM","500","false","application/json;charset=utf-8",""
"KICH","POLN","500","false","application/json;charset=utf-8",""
"KICH","POLQ","500","false","application/json;charset=utf-8",""
